value,count,year,NAME
39,11687,2001,Alaska/N.W. Canada [ALA:1]
40,10601,2001,Alaska/N.W. Canada [ALA:1]
41,9683,2001,Alaska/N.W. Canada [ALA:1]
42,9184,2001,Alaska/N.W. Canada [ALA:1]
43,8546,2001,Alaska/N.W. Canada [ALA:1]
44,7701,2001,Alaska/N.W. Canada [ALA:1]
45,7413,2001,Alaska/N.W. Canada [ALA:1]
46,6933,2001,Alaska/N.W. Canada [ALA:1]
47,6501,2001,Alaska/N.W. Canada [ALA:1]
48,5919,2001,Alaska/N.W. Canada [ALA:1]
49,5674,2001,Alaska/N.W. Canada [ALA:1]
50,5214,2001,Alaska/N.W. Canada [ALA:1]
51,4907,2001,Alaska/N.W. Canada [ALA:1]
52,4631,2001,Alaska/N.W. Canada [ALA:1]
53,4321,2001,Alaska/N.W. Canada [ALA:1]
54,4069,2001,Alaska/N.W. Canada [ALA:1]
55,3730,2001,Alaska/N.W. Canada [ALA:1]
56,3441,2001,Alaska/N.W. Canada [ALA:1]
57,3198,2001,Alaska/N.W. Canada [ALA:1]
58,2991,2001,Alaska/N.W. Canada [ALA:1]
59,2750,2001,Alaska/N.W. Canada [ALA:1]
60,2637,2001,Alaska/N.W. Canada [ALA:1]
61,2418,2001,Alaska/N.W. Canada [ALA:1]
